DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20210729,0.1500,0.1500,0.1500,0.1500,0
20210730,0.1500,0.1500,0.1500,0.1500,0
20210731,0.1500,0.1500,0.1500,0.1500,0
20210801,0.1500,0.1500,0.1500,0.1500,0
20210802,0.1500,0.1500,0.1500,0.1500,0
20210803,0.1500,0.1500,0.1500,0.1500,0
20210804,0.1500,0.1500,0.1500,0.1500,0
20210805,0.1500,0.1500,0.1500,0.1500,0
20210806,0.1500,0.1500,0.1500,0.1500,0
20210807,0.1500,0.1500,0.1500,0.1500,0
20210808,0.1500,0.1500,0.1500,0.1500,0
20210809,0.1500,0.1500,0.1500,0.1500,0
20210810,0.1500,0.1500,0.1500,0.1500,0
20210811,0.1500,0.1500,0.1500,0.1500,0
20210812,0.1500,0.1500,0.1500,0.1500,0
20210813,0.1500,0.1500,0.1500,0.1500,0
20210814,0.1500,0.1500,0.1500,0.1500,0
20210815,0.1500,0.1500,0.1500,0.1500,0
20210816,0.1500,0.1500,0.1500,0.1500,0
20210817,0.1500,0.1500,0.1500,0.1500,0
20210818,0.1500,0.1500,0.1500,0.1500,0
20210819,0.1500,0.1500,0.1500,0.1500,0
20210820,0.1500,0.1500,0.1500,0.1500,0
20210821,0.1500,0.1500,0.1500,0.1500,0
20210822,0.1500,0.1500,0.1500,0.1500,0
20210823,0.1500,0.1500,0.1500,0.1500,0
20210824,0.1500,0.1500,0.1500,0.1500,0
20210825,0.1500,0.1500,0.1500,0.1500,0
20210826,0.1500,0.1500,0.1500,0.1500,0
20210827,0.1500,0.1500,0.1500,0.1500,0
20210828,0.1500,0.1500,0.1500,0.1500,0
20210829,0.1500,0.1500,0.1500,0.1500,0
20210830,0.1500,0.1500,0.1500,0.1500,0
20210831,0.1500,0.1500,0.1500,0.1500,0
20210901,0.1500,0.1500,0.1500,0.1500,0
20210902,0.1500,0.1500,0.1500,0.1500,0
20210903,0.1500,0.1500,0.1500,0.1500,0
20210904,0.1500,0.1500,0.1500,0.1500,0
20210905,0.1500,0.1500,0.1500,0.1500,0
20210906,0.1500,0.1500,0.1500,0.1500,0
20210907,0.1500,0.1500,0.1500,0.1500,0
20210908,0.1500,0.1500,0.1500,0.1500,0
20210909,0.1500,0.1500,0.1500,0.1500,0
20210910,0.1500,0.1500,0.1500,0.1500,0
20210911,0.1500,0.1500,0.1500,0.1500,0
20210912,0.1500,0.1500,0.1500,0.1500,0
20210913,0.1500,0.1500,0.1500,0.1500,0
20210914,0.1500,0.1500,0.1500,0.1500,0
20210915,0.1500,0.1500,0.1500,0.1500,0
20210916,0.1500,0.1500,0.1500,0.1500,0
20210917,0.1500,0.1500,0.1500,0.1500,0
20210918,0.1500,0.1500,0.1500,0.1500,0
20210919,0.1500,0.1500,0.1500,0.1500,0
20210920,0.1500,0.1500,0.1500,0.1500,0
20210921,0.1500,0.1500,0.1500,0.1500,0
20210922,0.1500,0.1500,0.1500,0.1500,0
20210923,0.1500,0.1500,0.1500,0.1500,0
20210924,0.1500,0.1500,0.1500,0.1500,0
20210925,0.1500,0.1500,0.1500,0.1500,0
20210926,0.1500,0.1500,0.1500,0.1500,0
20210927,0.1500,0.1500,0.1500,0.1500,0
20210928,0.1500,0.1500,0.1500,0.1500,0
20210929,0.1500,0.1500,0.1500,0.1500,0
20210930,0.1500,0.1500,0.1500,0.1500,0
20211001,0.1500,0.1500,0.1500,0.1500,0
20211002,0.1500,0.1500,0.1500,0.1500,0
20211003,0.1500,0.1500,0.1500,0.1500,0
20211004,0.1500,0.1500,0.1500,0.1500,0
20211005,0.1500,0.1500,0.1500,0.1500,0
20211006,0.1500,0.1500,0.1500,0.1500,0
20211007,0.1500,0.1500,0.1500,0.1500,0
20211008,0.1500,0.1500,0.1500,0.1500,0
20211009,0.1500,0.1500,0.1500,0.1500,0
20211010,0.1500,0.1500,0.1500,0.1500,0
20211011,0.1500,0.1500,0.1500,0.1500,0
20211012,0.1500,0.1500,0.1500,0.1500,0
20211013,0.1500,0.1500,0.1500,0.1500,0
20211014,0.1500,0.1500,0.1500,0.1500,0
20211015,0.1500,0.1500,0.1500,0.1500,0
20211016,0.1500,0.1500,0.1500,0.1500,0
20211017,0.1500,0.1500,0.1500,0.1500,0
20211018,0.1500,0.1500,0.1500,0.1500,0
20211019,0.1500,0.1500,0.1500,0.1500,0
20211020,0.1500,0.1500,0.1500,0.1500,0
20211021,0.1500,0.1500,0.1500,0.1500,0
20211022,0.1500,0.1500,0.1500,0.1500,0
20211023,0.1500,0.1500,0.1500,0.1500,0
20211024,0.1500,0.1500,0.1500,0.1500,0
20211025,0.1500,0.1500,0.1500,0.1500,0
20211026,0.1500,0.1500,0.1500,0.1500,0
20211027,0.1500,0.1500,0.1500,0.1500,0
20211028,0.1500,0.1500,0.1500,0.1500,0
20211029,0.1500,0.1500,0.1500,0.1500,0
20211030,0.1500,0.1500,0.1500,0.1500,0
20211031,0.1500,0.1500,0.1500,0.1500,0
20211101,0.1500,0.1500,0.1500,0.1500,0
20211102,0.1500,0.1500,0.1500,0.1500,0
20211103,0.1500,0.1500,0.1500,0.1500,0
20211104,0.1500,0.1500,0.1500,0.1500,0
20211105,0.1500,0.1500,0.1500,0.1500,0
20211106,0.1500,0.1500,0.1500,0.1500,0
20211107,0.1500,0.1500,0.1500,0.1500,0
20211108,0.1500,0.1500,0.1500,0.1500,0
20211109,0.1500,0.1500,0.1500,0.1500,0
20211110,0.1500,0.1500,0.1500,0.1500,0
20211111,0.1500,0.1500,0.1500,0.1500,0
20211112,0.1500,0.1500,0.1500,0.1500,0
20211113,0.1500,0.1500,0.1500,0.1500,0
20211114,0.1500,0.1500,0.1500,0.1500,0
20211115,0.1500,0.1500,0.1500,0.1500,0
20211116,0.1500,0.1500,0.1500,0.1500,0
20211117,0.1500,0.1500,0.1500,0.1500,0
20211118,0.1500,0.1500,0.1500,0.1500,0
20211119,0.1500,0.1500,0.1500,0.1500,0
20211120,0.1500,0.1500,0.1500,0.1500,0
20211121,0.1500,0.1500,0.1500,0.1500,0
20211122,0.1500,0.1500,0.1500,0.1500,0
20211123,0.1500,0.1500,0.1500,0.1500,0
20211124,0.1500,0.1500,0.1500,0.1500,0
20211125,0.1500,0.1500,0.1500,0.1500,0
20211126,0.1500,0.1500,0.1500,0.1500,0
20211127,0.1500,0.1500,0.1500,0.1500,0
20211128,0.1500,0.1500,0.1500,0.1500,0
20211129,0.1500,0.1500,0.1500,0.1500,0
20211130,0.1500,0.1500,0.1500,0.1500,0
20211201,0.1500,0.1500,0.1500,0.1500,0
20211202,0.1500,0.1500,0.1500,0.1500,0
20211203,0.1500,0.1500,0.1500,0.1500,0
20211204,0.1500,0.1500,0.1500,0.1500,0
20211205,0.1500,0.1500,0.1500,0.1500,0
20211206,0.1500,0.1500,0.1500,0.1500,0
20211207,0.1500,0.1500,0.1500,0.1500,0
20211208,0.1500,0.1500,0.1500,0.1500,0
20211209,0.1500,0.1500,0.1500,0.1500,0
20211210,0.1500,0.1500,0.1500,0.1500,0
20211211,0.1500,0.1500,0.1500,0.1500,0
20211212,0.1500,0.1500,0.1500,0.1500,0
20211213,0.1500,0.1500,0.1500,0.1500,0
20211214,0.1500,0.1500,0.1500,0.1500,0
20211215,0.1500,0.1500,0.1500,0.1500,0
20211216,0.1500,0.1500,0.1500,0.1500,0
20211217,0.1500,0.1500,0.1500,0.1500,0
20211218,0.1500,0.1500,0.1500,0.1500,0
20211219,0.1500,0.1500,0.1500,0.1500,0
20211220,0.1500,0.1500,0.1500,0.1500,0
20211221,0.1500,0.1500,0.1500,0.1500,0
20211222,0.1500,0.1500,0.1500,0.1500,0
20211223,0.1500,0.1500,0.1500,0.1500,0
20211224,0.1500,0.1500,0.1500,0.1500,0
20211225,0.1500,0.1500,0.1500,0.1500,0
20211226,0.1500,0.1500,0.1500,0.1500,0
20211227,0.1500,0.1500,0.1500,0.1500,0
20211228,0.1500,0.1500,0.1500,0.1500,0
20211229,0.1500,0.1500,0.1500,0.1500,0
20211230,0.1500,0.1500,0.1500,0.1500,0
20211231,0.1500,0.1500,0.1500,0.1500,0
20220101,0.1500,0.1500,0.1500,0.1500,0
20220102,0.1500,0.1500,0.1500,0.1500,0
20220103,0.1500,0.1500,0.1500,0.1500,0
20220104,0.1500,0.1500,0.1500,0.1500,0
20220105,0.1500,0.1500,0.1500,0.1500,0
20220106,0.1500,0.1500,0.1500,0.1500,0
20220107,0.1500,0.1500,0.1500,0.1500,0
20220108,0.1500,0.1500,0.1500,0.1500,0
20220109,0.1500,0.1500,0.1500,0.1500,0
20220110,0.1500,0.1500,0.1500,0.1500,0
20220111,0.1500,0.1500,0.1500,0.1500,0
20220112,0.1500,0.1500,0.1500,0.1500,0
20220113,0.1500,0.1500,0.1500,0.1500,0
20220114,0.1500,0.1500,0.1500,0.1500,0
20220115,0.1500,0.1500,0.1500,0.1500,0
20220116,0.1500,0.1500,0.1500,0.1500,0
20220117,0.1500,0.1500,0.1500,0.1500,0
20220118,0.1500,0.1500,0.1500,0.1500,0
20220119,0.1500,0.1500,0.1500,0.1500,0
20220120,0.1500,0.1500,0.1500,0.1500,0
20220121,0.1500,0.1500,0.1500,0.1500,0
20220122,0.1500,0.1500,0.1500,0.1500,0
20220123,0.1500,0.1500,0.1500,0.1500,0
20220124,0.1500,0.1500,0.1500,0.1500,0
20220125,0.1500,0.1500,0.1500,0.1500,0
20220126,0.1500,0.1500,0.1500,0.1500,0
20220127,0.1500,0.1500,0.1500,0.1500,0
20220128,0.1500,0.1500,0.1500,0.1500,0
20220129,0.1500,0.1500,0.1500,0.1500,0
20220130,0.1500,0.1500,0.1500,0.1500,0
20220131,0.1500,0.1500,0.1500,0.1500,0
20220201,0.1500,0.1500,0.1500,0.1500,0
20220202,0.1500,0.1500,0.1500,0.1500,0
20220203,0.1500,0.1500,0.1500,0.1500,0
20220204,0.1500,0.1500,0.1500,0.1500,0
20220205,0.1500,0.1500,0.1500,0.1500,0
20220206,0.1500,0.1500,0.1500,0.1500,0
20220207,0.1500,0.1500,0.1500,0.1500,0
20220208,0.1500,0.1500,0.1500,0.1500,0
20220209,0.1500,0.1500,0.1500,0.1500,0
20220210,0.1500,0.1500,0.1500,0.1500,0
20220211,0.1500,0.1500,0.1500,0.1500,0
20220212,0.1500,0.1500,0.1500,0.1500,0
20220213,0.1500,0.1500,0.1500,0.1500,0
20220214,0.1500,0.1500,0.1500,0.1500,0
20220215,0.1500,0.1500,0.1500,0.1500,0
20220216,0.1500,0.1500,0.1500,0.1500,0
20220217,0.1500,0.1500,0.1500,0.1500,0
20220218,0.1500,0.1500,0.1500,0.1500,0
20220219,0.1500,0.1500,0.1500,0.1500,0
20220220,0.1500,0.1500,0.1500,0.1500,0
20220221,0.1500,0.1500,0.1500,0.1500,0
20220222,0.1500,0.1500,0.1500,0.1500,0
20220223,0.1500,0.1500,0.1500,0.1500,0
20220224,0.1500,0.1500,0.1500,0.1500,0
20220225,0.1500,0.1500,0.1500,0.1500,0
20220226,0.1500,0.1500,0.1500,0.1500,0
20220227,0.1500,0.1500,0.1500,0.1500,0
20220228,0.1500,0.1500,0.1500,0.1500,0
20220301,0.1500,0.1500,0.1500,0.1500,0
20220302,0.1500,0.1500,0.1500,0.1500,0
20220303,0.1500,0.1500,0.1500,0.1500,0
20220304,0.1500,0.1500,0.1500,0.1500,0
20220305,0.1500,0.1500,0.1500,0.1500,0
20220306,0.1500,0.1500,0.1500,0.1500,0
20220307,0.1500,0.1500,0.1500,0.1500,0
20220308,0.1500,0.1500,0.1500,0.1500,0
20220309,0.1500,0.1500,0.1500,0.1500,0
20220310,0.1500,0.1500,0.1500,0.1500,0
20220311,0.1500,0.1500,0.1500,0.1500,0
20220312,0.1500,0.1500,0.1500,0.1500,0
20220313,0.1500,0.1500,0.1500,0.1500,0
20220314,0.1500,0.1500,0.1500,0.1500,0
20220315,0.1500,0.1500,0.1500,0.1500,0
20220316,0.1500,0.1500,0.1500,0.1500,0
20220317,0.4000,0.4000,0.4000,0.4000,0
20220318,0.4000,0.4000,0.4000,0.4000,0
20220319,0.4000,0.4000,0.4000,0.4000,0
20220320,0.4000,0.4000,0.4000,0.4000,0
20220321,0.4000,0.4000,0.4000,0.4000,0
20220322,0.4000,0.4000,0.4000,0.4000,0
20220323,0.4000,0.4000,0.4000,0.4000,0
20220324,0.4000,0.4000,0.4000,0.4000,0
20220325,0.4000,0.4000,0.4000,0.4000,0
20220326,0.4000,0.4000,0.4000,0.4000,0
20220327,0.4000,0.4000,0.4000,0.4000,0
20220328,0.4000,0.4000,0.4000,0.4000,0
20220329,0.4000,0.4000,0.4000,0.4000,0
20220330,0.4000,0.4000,0.4000,0.4000,0
20220331,0.4000,0.4000,0.4000,0.4000,0
